,PlaybackIndex,is_distal_droplet,is_total,is_progressive,is_slow,is_medium,is_proximal_droplet,is_hyperactive_mouse,is_motile,is_static,is_bent_tail,is_rapid,is_earlytrack,fid,VAP,VSL,ALH,LIN,BCF,VCL,WOB,STR,MAD,cluster_id,P_cluster_0,P_cluster_1,P_cluster_2,P_cluster_3,P_cluster_4,subtype_label,P_rapid_progressive,P_immotile,P_nonprogressive,P_progressive,P_erratic,tsne_1,tsne_2,P_axis_byls,E_axis_byls,progressivity_res,erraticity_res,entropy
270,4,0,1,1,0,0,0,0,1,0,0,1,0,270,93.5,86.45,7.95,54.29,28.34,159.22,58.72,92.46,76.44186706143655,3,3.814843858620954e-11,0.0,8.225406403575257e-08,0.999999917707786,9.519437992595425e-63,progressive,3.814843858620954e-11,0.0,8.225406403575257e-08,0.999999917707786,9.519437992595425e-63,1.225198,-16.828587,0.9201986889929934,0.17701810120696082,0.9999999177459344,1.2826875044549822e-64,1.4240998715093475e-06
271,5,0,1,1,0,0,0,0,1,0,0,1,1,271,112.89,107.4,7.58,66.4,23.51,161.75,69.79,95.13,49.11838870360608,3,7.213570030302066e-23,0.0,2.5308532186244665e-11,0.9999999999746905,2.4891703721870904e-108,progressive,7.213570030302066e-23,0.0,2.5308532186244665e-11,0.9999999999746905,2.4891703721870904e-108,4.9280977,-34.621067,1.0,0.12629769114182374,0.9999999999746905,0.0,6.408529424822848e-10
272,6,0,1,1,0,0,0,0,1,0,0,1,0,272,122.22,115.37,8.79,58.26,32.54,198.03,61.72,94.4,76.42886383468537,3,1.9875215341705224e-09,0.0,3.847629593289709e-12,0.9999999980086294,1.379219960453675e-58,progressive,1.9875215341705224e-09,0.0,3.847629593289709e-12,0.9999999980086294,1.379219960453675e-58,16.10213,-26.714884,0.9979801717344177,0.13516669232422904,0.9999999999961509,0.0,1.0308810153936626e-10
273,7,0,1,0,0,1,0,0,1,0,0,0,0,273,25.33,4.93,7.57,4.5,171.26,109.48,23.14,19.46,116.99775425210832,4,7.275782407357083e-157,0.0,7.042550817352563e-36,0.0,1.0,erratic,7.275782407357083e-157,0.0,7.042550817352563e-36,0.0,1.0,-7.8287587,42.255627,0.33855659937110794,1.0,7.275782407357083e-157,0.12559986760957795,-1.000088900581841e-12
274,8,0,1,1,0,0,0,0,1,0,0,1,0,274,104.13,97.2,7.76,56.15,28.34,173.12,60.15,93.35,69.04944263272914,3,1.8903883589591955e-11,0.0,2.6385233146909493e-09,0.9999999973425737,4.5989039427194265e-61,progressive,1.8903883589591955e-11,0.0,2.6385233146909493e-09,0.9999999973425737,4.5989039427194265e-61,6.1353884,-22.645452,0.9502595405185903,0.14708255123346134,0.9999999973614776,0.0,5.4755397031001975e-08
275,9,0,1,0,0,1,0,0,1,0,0,0,0,275,24.57,9.02,6.85,7.59,67.06,118.96,20.66,36.72,79.11774343594502,4,5.0400391098245696e-49,0.0,8.626066979014403e-05,0.0,0.9999137393302098,erratic,5.0400391098245696e-49,0.0,8.626066979014403e-05,0.0,0.9999137393302098,-9.231558,34.202557,0.3930826080352443,0.5372204934869652,5.0400391098245696e-49,0.08216912628678721,0.0008934960957592221
276,10,0,1,0,0,0,0,0,1,0,0,1,1,276,138.39,20.63,11.4,8.19,59.84,251.89,54.94,14.91,58.58710977094557,4,9.410293090358863e-19,0.0,1.144288334395576e-17,0.0,1.0,erratic,9.410293090358863e-19,0.0,1.144288334395576e-17,0.0,1.0,9.10688,38.43147,0.5781857715555201,0.7954239237071716,9.410293090358863e-19,0.27616264924122574,-9.997727221614759e-13
277,11,0,1,1,0,0,0,0,1,0,0,1,1,277,97.44,92.25,5.62,63.18,28.49,146.02,66.73,94.68,81.7697401775518,3,5.631634872967661e-22,0.0,7.297404584949669e-09,0.9999999927025947,1.2489924997174457e-111,progressive,5.631634872967661e-22,0.0,7.297404584949669e-09,0.9999999927025947,1.2489924997174457e-111,-0.48397622,-28.82384,0.9740194695293631,0.13005377006740407,0.9999999927025947,0.0,1.4401773133826498e-07
278,12,0,1,1,0,0,0,0,1,0,0,1,1,278,115.41,102.84,12.36,45.5,23.01,226.01,51.07,89.1,72.55034865898484,3,0.014376786522209023,0.0,1.0354589894137739e-07,0.985623109931892,1.3553141602782976e-25,progressive,0.014376786522209023,0.0,1.0354589894137739e-07,0.985623109931892,1.3553141602782976e-25,21.757805,-5.9379582,0.9346652455678104,0.20289753071248612,0.9999998964541009,1.4447238694339086e-26,1.7931792837042318e-06
279,13,0,1,1,0,0,0,0,1,0,0,1,0,279,92.36,86.56,7.04,51.91,26.82,166.74,55.39,93.72,76.31659065924848,3,1.166845136492432e-09,0.0,1.28510110541056e-07,0.9999998703230459,2.331442683823433e-50,progressive,1.166845136492432e-09,0.0,1.28510110541056e-07,0.9999998703230459,2.331442683823433e-50,1.487091,-15.911835,0.9160145787893148,0.13915885730424857,0.9999998714898911,0.0,2.167611216925248e-06
280,14,0,1,0,0,0,0,0,1,0,0,1,1,280,106.72,60.23,8.99,27.03,27.62,222.84,47.89,56.44,82.61524363893804,0,0.9993896262106771,0.0,0.0006061545227660619,2.2040139294728264e-72,4.2192665564025505e-06,rapid_progressive,0.9993896262106771,0.0,0.0006061545227660619,2.2040139294728264e-72,4.2192665564025505e-06,9.90613,9.238461,0.7518824156647252,0.34344014865681516,0.9993896262106771,1.5896466544601396e-07,0.041274728615795654
281,15,0,1,0,0,0,0,0,1,0,0,1,1,281,110.26,67.58,11.9,26.77,26.93,252.46,43.67,61.29,62.89869563938716,0,0.9999813286674535,0.0,1.665851089827244e-05,3.828078248166417e-81,2.0128216477854815e-06,rapid_progressive,0.9999813286674535,0.0,1.665851089827244e-05,3.828078248166417e-81,2.0128216477854815e-06,7.718617,23.778383,0.7867897963058621,0.3867246789991748,0.9999813286674535,3.1748917986109497e-07,0.3418967272641943
282,16,0,1,1,0,0,0,0,1,0,0,1,1,282,110.42,106.49,5.44,74.2,21.37,143.51,76.94,96.44,59.10788540751513,3,3.723113191675105e-40,0.0,1.4653759007886344e-11,0.9999999999853451,1.4457456298577157e-175,progressive,3.723113191675105e-40,0.0,1.4653759007886344e-11,0.9999999999853451,1.4457456298577157e-175,1.774026,-38.62457,1.0,0.09502915103392165,0.9999999999853451,0.0,3.782438121043224e-10
283,17,0,1,1,0,0,0,0,1,0,0,1,0,283,77.09,67.94,7.6,48.24,20.67,140.85,54.73,88.13,63.52563044041854,3,2.4011659073837163e-08,0.0,4.71457531625889e-05,0.9999528302351766,8.294749828482004e-54,progressive,2.4011659073837163e-08,0.0,4.71457531625889e-05,0.9999528302351766,8.294749828482004e-54,-7.6263027,-16.43183,0.8446624189580327,0.18719666760121365,0.9999528542468357,5.002959418575663e-55,0.0005168232142438524
284,18,0,1,1,0,0,0,0,1,0,0,1,0,284,95.29,90.57,5.38,63.99,35.08,141.54,67.32,95.05,73.84335722296925,3,1.1264295871428186e-25,0.0,2.4403433209326215e-09,0.9999999975596552,1.2452540644618143e-120,progressive,1.1264295871428186e-25,0.0,2.4403433209326215e-09,0.9999999975596552,1.2452540644618143e-120,-1.3531587,-31.025127,0.9733717718560218,0.15933584242007226,0.9999999975596552,0.0,5.0833102166315914e-08
285,19,0,1,0,0,0,0,0,1,0,0,1,0,285,94.0,71.65,14.57,29.82,16.62,240.26,39.13,76.22,84.72774560733454,0,0.9999877727777542,0.0,1.0222641972206092e-05,1.6521753199653053e-24,2.004580274644546e-06,rapid_progressive,0.9999877727777542,0.0,1.0222641972206092e-05,1.6521753199653053e-24,2.004580274644546e-06,16.336494,17.262178,0.8239998947473279,0.3295036978482884,0.9999877727777542,6.139928188370936e-07,0.44615251552171686
286,20,0,1,0,0,0,0,1,1,0,0,1,0,286,66.95,53.11,19.18,18.1,15.48,293.51,22.81,79.33,91.19317878559274,0,0.9988107904572397,0.0,2.2100679048797317e-23,6.508084264165034e-63,0.0011892095427598224,rapid_progressive,0.9988107904572397,0.0,2.2100679048797317e-23,6.508084264165034e-63,0.0011892095427598224,12.09079,27.02773,0.8349751789531283,0.4649683894572647,0.9988107904572397,0.0007078748149497867,-1.0000883870774441e-12
287,21,0,1,1,0,0,0,0,1,0,0,1,0,287,110.37,102.27,7.98,56.19,23.73,181.99,60.64,92.66,70.18834152967389,3,5.568045504289941e-10,0.0,8.646445790658981e-10,0.9999999985785522,1.0260649643699942e-57,progressive,5.568045504289941e-10,0.0,8.646445790658981e-10,0.9999999985785522,1.0260649643699942e-57,8.31737,-23.1935,0.960491654739881,0.1216914528521325,0.9999999991353568,0.0,1.890665574928795e-08
288,22,0,1,1,0,0,0,0,1,0,0,1,0,288,100.69,84.1,13.37,39.43,13.55,213.29,47.21,83.52,79.31978460168777,0,0.9943510246165631,0.0,0.00028412547589800024,0.005364849907523393,1.590565759595125e-14,rapid_progressive,0.9943510246165631,0.0,0.00028412547589800024,0.005364849907523393,1.590565759595125e-14,16.62719,4.3154755,0.8662865351809992,0.2431538885409574,0.9997158745240865,3.685846515690259e-15,0.19938827462165504
289,23,0,1,0,0,0,0,1,1,0,0,1,1,289,154.23,71.52,12.25,24.6,37.4,290.72,53.05,46.37,71.79552669902722,0,0.999991547436292,0.0,7.67304424129292e-06,0.0,7.795194659058393e-07,rapid_progressive,0.999991547436292,0.0,7.67304424129292e-06,0.0,7.795194659058393e-07,26.525978,19.939892,0.7912121603338111,0.5125866652215508,0.999991547436292,1.08724103632985e-07,0.3076507290617606
290,29,0,1,1,0,0,0,0,1,0,0,1,1,290,176.61,162.2,12.86,52.95,27.78,306.32,57.66,91.84,82.72802769356501,3,0.013784365271819098,0.0,8.637294791605527e-20,0.986215634728181,6.811430810279383e-87,progressive,0.013784365271819098,0.0,8.637294791605527e-20,0.986215634728181,6.811430810279383e-87,42.982166,-8.72904,1.0,0.07341497095281256,1.0,0.0,-1.0000864806519026e-12
291,28,0,1,0,0,0,0,0,1,0,0,1,0,291,78.04,56.97,11.95,26.69,25.13,213.44,36.56,73.01,89.70242014809146,0,0.9993763195378174,0.0,5.097900137321884e-05,5.599986666154968e-43,0.0005727014608107845,rapid_progressive,0.9993763195378174,0.0,5.097900137321884e-05,5.599986666154968e-43,0.0005727014608107845,4.898431,15.467873,0.7628501079571666,0.33748536160587805,0.9993763195378174,0.0001272582050018086,0.28299614164047115
292,27,0,1,1,0,0,0,1,1,0,0,1,0,292,173.52,146.96,11.95,46.07,34.03,319.0,54.39,84.7,88.32201975403822,0,0.9999999999999645,0.0,8.33608958219811e-15,2.5822363101302912e-14,7.350012667048298e-68,rapid_progressive,0.9999999999999645,0.0,8.33608958219811e-15,2.5822363101302912e-14,7.350012667048298e-68,41.811996,-7.531272,1.0,0.1448920049465664,0.9999999999999903,0.0,0.5556941943444959
293,26,0,1,0,0,0,0,1,1,0,0,1,1,293,90.9,43.74,13.15,13.27,23.27,329.5,27.59,48.11,127.46580550363278,4,0.016916008306466578,0.0,6.760295226903305e-32,0.0,0.9830839916935332,erratic,0.016916008306466578,0.0,6.760295226903305e-32,0.0,0.9830839916935332,17.688309,33.970222,0.7898268841405462,0.5230920898195947,0.016916008306466578,0.27035295988184344,-1.000088900581841e-12
294,25,0,1,0,0,0,0,1,1,0,0,1,1,294,107.23,33.49,15.24,10.65,34.79,314.33,34.11,31.23,85.09538147148957,4,0.000163346225468209,0.0,9.290140050481276e-21,0.0,0.9998366537745321,erratic,0.000163346225468209,0.0,9.290140050481276e-21,0.0,0.9998366537745321,11.815714,34.381626,0.6909403034091648,0.7184888333284336,0.000163346225468209,0.43536573218305163,-1.0000886438438479e-12
295,24,0,1,1,0,0,0,0,1,0,0,1,1,295,65.15,136.38,18.71,62.97,1.0,216.59,30.08,209.33,62.71267588298499,4,2.9888588540623176e-86,0.0,3.714912293461296e-09,0.0,0.9999999962850872,erratic,2.9888588540623176e-86,0.0,3.714912293461296e-09,0.0,0.9999999962850872,29.80384,-8.027422,1.0,0.0,2.9888588540623176e-86,0.3906766784181005,7.582274345511752e-08
296,23,0,1,0,0,0,0,0,1,0,0,1,1,296,124.22,88.15,6.18,37.19,47.87,237.02,52.41,70.97,105.69018797475044,0,0.9999958410333954,0.0,4.158966603830391e-06,2.0415857535281426e-28,6.045704056864512e-16,rapid_progressive,0.9999958410333954,0.0,4.158966603830391e-06,2.0415857535281426e-28,6.045704056864512e-16,17.514095,-3.4776514,0.8785740468977223,0.25125165693055207,0.9999958410333954,0.0,3.436155664165708e-09
297,22,0,1,1,0,0,0,0,1,0,0,1,1,297,134.29,132.03,7.29,68.33,19.95,193.22,69.5,98.31,80.91954254087793,3,1.3139117243789946e-13,0.0,1.5858029748077355e-13,0.9999999999997087,2.344581006048116e-92,progressive,1.3139117243789946e-13,0.0,1.5858029748077355e-13,0.9999999999997087,2.344581006048116e-92,16.277407,-35.883358,1.0,0.017786384281210908,0.99999999999984,0.0,3.5168442093870247e-12
298,21,0,1,1,0,0,0,1,1,0,0,1,1,298,156.31,135.32,10.95,49.5,27.62,273.37,57.18,86.57,84.31252174283657,0,0.9997499686884422,0.0,1.9563417468374958e-12,0.00025003130960114247,4.1910220300749625e-50,rapid_progressive,0.9997499686884422,0.0,1.9563417468374958e-12,0.00025003130960114247,4.1910220300749625e-50,35.244804,-12.723334,1.0,0.12091692424391497,0.9999999999980433,0.0,1.5387255510227903e-07
299,19,0,1,1,0,0,0,0,1,0,0,1,0,299,84.45,83.4,2.55,92.63,18.57,90.04,93.79,98.77,32.61479087076798,3,1.1337729100158976e-143,0.0,1.1081873800450605e-07,0.9999998891812617,0.0,progressive,1.1337729100158976e-143,0.0,1.1081873800450605e-07,0.9999998891812617,0.0,-2.8892455,-40.87302,1.0,0.17373424981821725,0.9999998891812617,0.0,1.8856198196441857e-06
300,18,0,1,0,0,0,0,1,1,0,0,1,0,300,112.48,73.4,12.92,22.7,33.13,323.36,34.79,65.26,102.4603907720774,0,0.9999999285689459,0.0,1.959909611985781e-18,2.2338749127085e-115,7.143105377703297e-08,rapid_progressive,0.9999999285689459,0.0,1.959909611985781e-18,2.2338749127085e-115,7.143105377703297e-08,18.86817,25.494576,0.8787491542555645,0.41958109416126504,0.9999999285689459,1.0950183760108553e-08,6.927177894874057e-10
301,17,0,1,1,0,0,0,1,1,0,0,1,1,301,206.52,168.92,10.32,46.73,11.97,361.48,57.13,81.79,76.99883969793979,0,1.0,0.0,5.6090025481976874e-21,1.6075627441637837e-63,1.4674272176010644e-113,rapid_progressive,1.0,0.0,5.6090025481976874e-21,1.6075627441637837e-63,1.4674272176010644e-113,44.8872,-8.376595,1.0,0.0,1.0,0.0,-1.000088900581841e-12
302,16,0,1,0,0,0,0,1,1,0,0,1,0,302,144.21,69.07,12.08,23.84,34.05,289.74,49.77,47.9,90.74723383055218,0,0.9999974285152207,0.0,2.3414432639744988e-06,4.252356424304719e-273,2.3004151474562592e-07,rapid_progressive,0.9999974285152207,0.0,2.3414432639744988e-06,4.252356424304719e-273,2.3004151474562592e-07,26.279175,18.220055,0.7931968372392277,0.48658477755759766,0.9999974285152207,3.1963752795149295e-08,0.3012835065065607
303,15,0,1,0,0,1,0,0,1,0,0,0,1,303,45.16,19.67,9.65,19.1,76.59,102.98,43.85,43.55,109.3236390375776,2,5.9315590031210345e-30,0.0,0.9943569858496686,0.0,0.005643014150331432,non_progressive,5.9315590031210345e-30,0.0,0.9943569858496686,0.0,0.005643014150331432,-10.737517,28.097807,0.5281572019748615,0.5927077689398443,5.9315590031210345e-30,0.0014559952518527872,0.03484284788081585
304,14,0,1,1,0,0,0,1,1,0,0,1,1,304,114.86,100.87,9.16,34.31,19.95,294.03,39.06,87.83,96.80865265362169,0,0.9999999999999503,0.0,1.4518341584717934e-14,3.5105214958986325e-14,4.520343864720704e-17,rapid_progressive,0.9999999999999503,0.0,1.4518341584717934e-14,3.5105214958986325e-14,4.520343864720704e-17,27.645714,8.8376045,0.9695947970254704,0.11639278837224011,0.9999999999999853,0.0,0.6111684661633499
305,13,0,1,1,0,0,0,0,1,0,0,1,0,305,118.0,106.78,7.16,56.95,37.14,187.5,62.93,90.49,86.95159151231339,3,1.8307194848241291e-09,0.0,1.618121501821931e-10,0.9999999980074676,5.08195366520516e-60,progressive,1.8307194848241291e-09,0.0,1.618121501821931e-10,0.9999999980074676,5.08195366520516e-60,17.01819,-24.157997,0.9760864752550436,0.14914175097070778,0.9999999998381871,0.0,3.807803002179263e-09
306,12,0,1,1,0,0,0,0,1,0,0,1,1,306,141.62,128.85,9.81,53.95,28.23,238.8,59.3,90.98,73.69041847576706,3,0.00021970008237965486,0.0,1.0545546279081567e-13,0.9997802999175143,2.3429405592827e-49,progressive,0.00021970008237965486,0.0,1.0545546279081567e-13,0.9997802999175143,2.3429405592827e-49,30.936348,-19.397,1.0,0.10612124236100486,0.999999999999894,0.0,2.009287489437954e-12
307,11,0,1,0,0,0,0,1,1,0,0,1,0,307,102.59,76.62,14.54,23.78,18.84,322.26,31.83,74.69,92.80755708944798,0,0.9999999681746884,0.0,3.6071341273016315e-20,4.578999681050326e-58,3.182531157538325e-08,rapid_progressive,0.9999999681746884,0.0,3.6071341273016315e-20,4.578999681050326e-58,3.182531157538325e-08,19.368824,24.338663,0.9054104791076079,0.3515431451850268,0.9999999681746884,7.437878763246149e-09,3.059209302613937e-11
308,10,0,1,0,0,0,0,0,1,0,0,1,1,308,85.35,67.64,7.73,29.25,38.08,231.26,36.91,79.25,108.72188311426052,0,0.9999664318288138,0.0,4.160169263413434e-08,2.626913603437344e-20,3.352656949358601e-05,rapid_progressive,0.9999664318288138,0.0,4.160169263413434e-08,2.626913603437344e-20,3.352656949358601e-05,10.946644,16.42525,0.8318236011163733,0.24983507108051006,0.9999664318288138,0.0,0.009533556326925288
309,9,0,1,1,0,0,0,1,1,0,0,1,0,309,139.08,123.34,12.61,45.49,32.54,271.13,51.3,88.68,98.06896636190223,3,0.41034292967772545,0.0,1.5174982487669668e-09,0.5896570688047772,1.6896454225441784e-35,progressive,0.41034292967772545,0.0,1.5174982487669668e-09,0.5896570688047772,1.6896454225441784e-35,34.977467,-7.8270597,1.0,0.19060863337557218,0.9999999984825026,9.008869430853073e-39,5.347070982593891e-08
310,8,0,1,1,0,0,0,1,1,0,0,1,0,310,135.74,123.02,13.69,41.5,27.29,296.47,45.78,90.64,89.15758477316828,0,0.9998272679263503,0.0,9.898272055692602e-11,0.00017273197466654842,1.3670807456407776e-34,rapid_progressive,0.9998272679263503,0.0,9.898272055692602e-11,0.00017273197466654842,1.3670807456407776e-34,34.391037,4.3199024,1.0,0.1859654058608013,0.9999999999010168,4.927178281358784e-36,8.808974252223596e-06
311,7,0,1,1,0,0,0,0,1,0,0,1,1,311,122.89,113.89,8.47,50.02,29.92,227.68,53.98,92.68,96.06700378533732,3,0.000837307838725188,0.0,1.438921130804244e-10,0.9991626920173821,1.5492110901072608e-35,progressive,0.000837307838725188,0.0,1.438921130804244e-10,0.9991626920173821,1.5492110901072608e-35,28.047482,-13.169701,0.9852588018557142,0.10328678740148314,0.9999999998561072,0.0,3.4055051052493554e-09
312,6,0,1,1,0,0,0,0,1,0,0,1,1,312,165.6,153.31,9.33,56.91,31.68,269.4,61.47,92.58,84.16731408939715,3,0.0014052109259457513,0.0,5.2815726668207395e-20,0.9985947890740551,3.3536213200073805e-73,progressive,0.0014052109259457513,0.0,5.2815726668207395e-20,0.9985947890740551,3.3536213200073805e-73,35.791325,-18.57557,1.0,0.0372566299796101,1.0000000000000009,0.0,-1.0000874391758012e-12
313,5,0,1,0,0,0,0,1,1,0,0,1,1,313,105.83,67.43,17.02,24.2,21.76,278.7,37.97,63.72,100.21491140348618,0,0.9999699415213341,0.0,2.2477946061983484e-07,3.623460471156187e-100,2.9833699205795622e-05,rapid_progressive,0.9999699415213341,0.0,2.2477946061983484e-07,3.623460471156187e-100,2.9833699205795622e-05,16.765781,24.395796,0.8125957167740585,0.46985581569411106,0.9999699415213341,1.2859745799841755e-05,0.044061037497281005
314,4,0,1,0,0,0,0,0,1,0,0,1,0,314,124.33,71.72,8.98,29.24,30.44,245.28,50.69,57.69,88.86145731840347,0,0.999983462458867,0.0,1.653524828953266e-05,1.130072019813661e-85,2.292841739939748e-09,rapid_progressive,0.999983462458867,0.0,1.653524828953266e-05,1.130072019813661e-85,2.292841739939748e-09,23.597391,17.425283,0.8000320294407706,0.3352015917874133,0.999983462458867,0.0,0.0013702982203581788
315,3,0,1,1,0,0,0,1,1,0,0,1,1,315,155.35,133.26,12.59,46.76,30.62,284.99,54.51,85.78,87.42410527264042,0,0.9999864990260304,0.0,2.6770534820448192e-11,1.3500947197336652e-05,1.879818845331687e-47,rapid_progressive,0.9999864990260304,0.0,2.6770534820448192e-11,1.3500947197336652e-05,1.879818845331687e-47,36.223907,-10.159508,1.0,0.17460368238936042,0.9999999999732277,0.0,2.8019725579657975e-05
316,2,0,1,0,0,1,0,0,1,0,0,0,0,316,20.0,5.49,5.83,9.35,30.46,58.66,34.09,27.43,78.07203276419266,2,5.4282191152719894e-61,0.0,0.8185490821785495,0.0,0.18145091782145065,non_progressive,5.4282191152719894e-61,0.0,0.8185490821785495,0.0,0.18145091782145065,-19.171732,21.438301,0.3398224312957928,0.3519110504996383,5.4282191152719894e-61,0.010382777706144038,0.4735864659858071
317,1,0,1,0,0,0,0,1,1,0,0,1,1,317,122.67,89.96,12.44,30.13,23.94,298.58,41.08,73.34,101.2861732307252,0,0.9999999998596998,0.0,1.402930276213003e-10,6.951100209713833e-44,8.550619905415809e-15,rapid_progressive,0.9999999998596998,0.0,1.402930276213003e-10,6.951100209713833e-44,8.550619905415809e-15,27.58477,11.504454,0.9086353543689771,0.29257976803400504,0.9999999998596998,6.873194077685478e-16,0.0006524430639497179
318,1,0,1,0,0,0,0,0,0,1,0,0,0,318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.21091573373624,1,0.0,1.0,2.1200591277917023e-44,0.0,2.905827456399714e-74,immotile,0.0,1.0,2.1200591277917023e-44,0.0,2.905827456399714e-74,-62.87459,21.09492,0.0,0.17784418104618419,0.0,0.0,-1.000088900581841e-12
319,2,0,1,0,0,0,0,0,0,1,0,0,0,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.35369130014911,1,0.0,1.0,3.137151030420306e-45,0.0,8.254117511526223e-73,immotile,0.0,1.0,3.137151030420306e-45,0.0,8.254117511526223e-73,-58.231365,26.823652,0.0,0.17467065509091545,0.0,0.0,-1.000088900581841e-12
320,3,0,1,0,0,0,0,0,0,1,0,0,0,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.47964892207,1,0.0,1.0,9.532237803388977e-43,0.0,6.26712205621041e-84,immotile,0.0,1.0,9.532237803388977e-43,0.0,6.26712205621041e-84,-46.16048,-33.589863,0.0,0.1925086825093083,0.0,0.0,-1.000088900581841e-12
321,4,0,1,1,0,0,0,0,1,0,0,1,1,321,66.66,153.93,18.31,64.46,1.0,238.79,27.91,230.94,110.26111940203646,4,2.436629484798044e-127,0.0,2.880388394235104e-15,0.0,0.9999999999999964,erratic,2.436629484798044e-127,0.0,2.880388394235104e-15,0.0,0.9999999999999964,29.431164,-8.027587,1.0,0.0,2.436629484798044e-127,0.2754319867455931,-9.176225328860578e-13
322,5,0,1,1,0,0,0,1,1,0,0,1,1,322,137.99,133.93,10.35,46.9,25.65,285.58,48.32,97.06,102.6178268231113,0,0.9999999981487413,0.0,2.0152858851365591e-13,1.8510572925708543e-09,2.2174490665025984e-42,rapid_progressive,0.9999999981487413,0.0,2.0152858851365591e-13,1.8510572925708543e-09,2.2174490665025984e-42,36.610683,-8.20896,1.0,0.05012310119530141,0.9999999999997986,0.0,0.001102253058544402
323,6,0,1,1,0,0,0,0,1,0,0,1,0,323,89.2,80.26,8.29,41.3,24.76,194.31,45.9,89.98,77.53020727126142,3,0.0008516275399668698,0.0,4.0048987253127516e-06,0.9991443675613076,9.441248583243377e-19,progressive,0.0008516275399668698,0.0,4.0048987253127516e-06,0.9991443675613076,9.441248583243377e-19,10.566889,2.2065213,0.8726881567970342,0.16194773555865097,0.9999959951012745,0.0,5.382016167695083e-05
324,7,0,1,0,0,0,0,1,1,0,0,1,1,324,126.91,82.64,10.25,27.91,29.92,296.1,42.86,65.12,105.26888644678415,0,0.9999999999474767,0.0,5.135748033426721e-11,1.4747560038325353e-92,1.1660538851656475e-12,rapid_progressive,0.9999999999474767,0.0,5.135748033426721e-11,1.4747560038325353e-92,1.1660538851656475e-12,25.272139,13.593218,0.8748586272266623,0.3185237058534329,0.9999999999474767,0.0,0.10648411908814528
325,8,0,1,1,0,0,0,0,1,0,0,1,0,325,106.01,101.84,10.44,53.07,25.2,191.88,55.25,96.07,77.13696108698831,3,2.1357972928060944e-06,0.0,2.7471971149747177e-08,0.9999978367307372,7.052795136562331e-42,progressive,2.1357972928060944e-06,0.0,2.7471971149747177e-08,0.9999978367307372,7.052795136562331e-42,11.356627,-17.629654,0.9556678256225439,0.1611440474072138,0.99999997252803,3.946903380876403e-43,5.057607457398589e-07
